date,전체 눈덮임 비율(%),보퍼트 해 눈덮임 비율(%)
1966-10-10,5.630165289256198,23.52941176470588
1966-10-17,8.264462809917356,23.52941176470588
1966-10-24,9.542871900826446,23.52941176470588
1966-10-31,9.736570247933884,23.52941176470588
1966-11-07,11.027892561983471,23.52941176470588
1966-11-14,13.416838842975206,23.52941176470588
1966-11-21,13.416838842975206,23.52941176470588
1966-11-28,13.261880165289256,23.52941176470588
1966-12-05,14.359504132231404,23.52941176470588
1966-12-12,15.095557851239668,23.52941176470588
1966-12-19,15.754132231404958,23.52941176470588
1966-12-26,16.774276859504134,23.52941176470588
1967-01-02,19.227789256198346,23.52941176470588
1967-01-09,19.344008264462808,23.52941176470588
1967-01-16,17.88481404958678,23.52941176470588
1967-01-23,18.362603305785125,23.52941176470588
1967-01-30,18.866219008264462,23.52941176470588
1967-02-06,17.858987603305785,23.52941176470588
1967-02-13,18.246384297520663,23.52941176470588
1967-02-20,18.711260330578515,23.52941176470588
1967-02-27,18.00103305785124,23.52941176470588
1967-03-06,18.039772727272727,23.52941176470588
1967-03-13,16.800103305785125,23.52941176470588
1967-03-20,16.670971074380166,23.52941176470588
1967-03-27,15.327995867768596,23.52941176470588
1967-04-03,13.791322314049587,23.52941176470588
1967-04-10,14.049586776859504,23.52941176470588
1967-04-17,12.035123966942148,23.52941176470588
1967-04-24,11.62190082644628,23.52941176470588
1967-05-01,10.71797520661157,23.52941176470588
1967-05-08,9.633264462809917,23.52941176470588
1967-05-15,8.897210743801654,23.52941176470588
1967-05-22,7.877066115702479,23.52941176470588
1967-05-29,7.360537190082645,23.52941176470588
1967-06-05,6.3533057851239665,23.52941176470588
1967-06-12,5.836776859504132,23.52941176470588
1967-06-19,4.894111570247934,23.52941176470588
1967-06-26,4.90702479338843,23.52941176470588
1967-07-03,3.770661157024793,23.52941176470588
1967-07-10,3.2283057851239665,17.647058823529413
1967-07-17,2.7505165289256195,5.88235294117647
1967-07-24,2.90547520661157,17.647058823529413
1967-07-31,2.5826446280991737,17.647058823529413
